pmid,pmc,doi,File,publisher-id,sici,pii,other,medline,manuscript
16772025,PMC1526458,10.1186/1471-2105-7-297,PMC001xxxxxx/PMC1526458.xml,1471-2105-7-297,,,,,
16933980,PMC1526460,10.1371/journal.pcbi.0020103,PMC001xxxxxx/PMC1526460.xml,06-PLCB-RA-0088R3,plcb-02-08-02,,,,
16884331,PMC1526461,10.1371/journal.pcbi.0020100,PMC001xxxxxx/PMC1526461.xml,06-PLCB-RA-0152R2,plcb-02-08-01,,,,
,PMC1526462,10.1371/journal.pcbi.0020105,PMC001xxxxxx/PMC1526462.xml,06-PLCB-MI-0241,plcb-02-08-03,,,,
16933978,PMC1526463,10.1371/journal.pcbi.0020075,PMC001xxxxxx/PMC1526463.xml,05-PLCB-RA-0295R3,plcb-02-07-08,,,,
16356193,PMC1526545,10.1186/ar1855,PMC001xxxxxx/PMC1526545.xml,ar1855,,,,,
16507124,PMC1526547,10.1186/ar1873,PMC001xxxxxx/PMC1526547.xml,ar1873,,,,,
16356194,PMC1526548,10.1186/ar1856,PMC001xxxxxx/PMC1526548.xml,ar1856,,,,,
16507122,PMC1526549,10.1186/ar1874,PMC001xxxxxx/PMC1526549.xml,ar1874,,,,,
16507119,PMC1526551,10.1186/ar1875,PMC001xxxxxx/PMC1526551.xml,ar1875,,,,,
16356198,PMC1526552,10.1186/ar1860,PMC001xxxxxx/PMC1526552.xml,ar1860,,,,,
16356199,PMC1526556,10.1186/ar1861,PMC001xxxxxx/PMC1526556.xml,ar1861,,,,,
16356197,PMC1526558,10.1186/ar1859,PMC001xxxxxx/PMC1526558.xml,ar1859,,,,,
16507127,PMC1526559,10.1186/ar1877,PMC001xxxxxx/PMC1526559.xml,ar1877,,,,,
16507114,PMC1526560,10.1186/ar1862,PMC001xxxxxx/PMC1526560.xml,ar1862,,,,,
16507123,PMC1526561,10.1186/ar1880,PMC001xxxxxx/PMC1526561.xml,ar1880,,,,,
16507126,PMC1526562,10.1186/ar1878,PMC001xxxxxx/PMC1526562.xml,ar1878,,,,,
16356200,PMC1526563,10.1186/ar1863,PMC001xxxxxx/PMC1526563.xml,ar1863,,,,,
16507128,PMC1526564,10.1186/ar1881,PMC001xxxxxx/PMC1526564.xml,ar1881,,,,,
16356188,PMC1526565,10.1186/ar1846,PMC001xxxxxx/PMC1526565.xml,ar1846,,,,,
16507125,PMC1526566,10.1186/ar1879,PMC001xxxxxx/PMC1526566.xml,ar1879,,,,,
16507115,PMC1526567,10.1186/ar1864,PMC001xxxxxx/PMC1526567.xml,ar1864,,,,,
16507130,PMC1526568,10.1186/ar1882,PMC001xxxxxx/PMC1526568.xml,ar1882,,,,,
16356189,PMC1526569,10.1186/ar1847,PMC001xxxxxx/PMC1526569.xml,ar1847,,,,,
16356201,PMC1526570,10.1186/ar1865,PMC001xxxxxx/PMC1526570.xml,ar1865,,,,,
16356190,PMC1526571,10.1186/ar1848,PMC001xxxxxx/PMC1526571.xml,ar1848,,,,,
16356192,PMC1526573,10.1186/ar1851,PMC001xxxxxx/PMC1526573.xml,ar1851,,,,,
16507129,PMC1526574,10.1186/ar1884,PMC001xxxxxx/PMC1526574.xml,ar1884,,,,,
16356191,PMC1526575,10.1186/ar1849,PMC001xxxxxx/PMC1526575.xml,ar1849,,,,,
16507116,PMC1526576,10.1186/ar1867,PMC001xxxxxx/PMC1526576.xml,ar1867,,,,,
16803639,PMC1526577,10.1186/ar1885,PMC001xxxxxx/PMC1526577.xml,ar1885,,,,,
16356187,PMC1526579,10.1186/ar1835,PMC001xxxxxx/PMC1526579.xml,ar1835,,,,,
16507117,PMC1526580,10.1186/ar1868,PMC001xxxxxx/PMC1526580.xml,ar1868,,,,,
16507118,PMC1526582,10.1186/ar1871,PMC001xxxxxx/PMC1526582.xml,ar1871,,,,,
16507120,PMC1526583,10.1186/ar1869,PMC001xxxxxx/PMC1526583.xml,ar1869,,,,,
16507132,PMC1526584,10.1186/ar1887,PMC001xxxxxx/PMC1526584.xml,ar1887,,,,,
16507121,PMC1526585,10.1186/ar1872,PMC001xxxxxx/PMC1526585.xml,ar1872,,,,,
16507131,PMC1526586,10.1186/ar1883,PMC001xxxxxx/PMC1526586.xml,ar1883,,,,,
16507157,PMC1526587,10.1186/ar1903,PMC001xxxxxx/PMC1526587.xml,ar1903,,,,,
16507175,PMC1526588,10.1186/ar1912,PMC001xxxxxx/PMC1526588.xml,ar1912,,,,,
16469114,PMC1526589,10.1186/ar1890,PMC001xxxxxx/PMC1526589.xml,ar1890,,,,,
16507146,PMC1526590,10.1186/ar1897,PMC001xxxxxx/PMC1526590.xml,ar1897,,,,,
16519793,PMC1526591,10.1186/ar1904,PMC001xxxxxx/PMC1526591.xml,ar1904,,,,,
16469115,PMC1526592,10.1186/ar1891,PMC001xxxxxx/PMC1526592.xml,ar1891,,,,,
16507178,PMC1526593,10.1186/ar1913,PMC001xxxxxx/PMC1526593.xml,ar1913,,,,,
16469113,PMC1526594,10.1186/ar1889,PMC001xxxxxx/PMC1526594.xml,ar1889,,,,,
16469119,PMC1526595,10.1186/ar1898,PMC001xxxxxx/PMC1526595.xml,ar1898,,,,,
16469116,PMC1526597,10.1186/ar1892,PMC001xxxxxx/PMC1526597.xml,ar1892,,,,,
16519795,PMC1526598,10.1186/ar1914,PMC001xxxxxx/PMC1526598.xml,ar1914,,,,,
16507143,PMC1526600,10.1186/ar1899,PMC001xxxxxx/PMC1526600.xml,ar1899,,,,,
16519794,PMC1526601,10.1186/ar1915,PMC001xxxxxx/PMC1526601.xml,ar1915,,,,,
16507142,PMC1526602,10.1186/ar1900,PMC001xxxxxx/PMC1526602.xml,ar1900,,,,,
16507151,PMC1526604,10.1186/ar1901,PMC001xxxxxx/PMC1526604.xml,ar1901,,,,,
16507161,PMC1526606,10.1186/ar1910,PMC001xxxxxx/PMC1526606.xml,ar1910,,,,,
16469117,PMC1526608,10.1186/ar1895,PMC001xxxxxx/PMC1526608.xml,ar1895,,,,,
16507172,PMC1526609,10.1186/ar1902,PMC001xxxxxx/PMC1526609.xml,ar1902,,,,,
16507174,PMC1526610,10.1186/ar1911,PMC001xxxxxx/PMC1526610.xml,ar1911,,,,,
16469112,PMC1526611,10.1186/ar1854,PMC001xxxxxx/PMC1526611.xml,ar1854,,,,,
16469118,PMC1526612,10.1186/ar1896,PMC001xxxxxx/PMC1526612.xml,ar1896,,,,,
16563189,PMC1526613,10.1186/ar1927,PMC001xxxxxx/PMC1526613.xml,ar1927,,,,,
16606442,PMC1526614,10.1186/ar1936,PMC001xxxxxx/PMC1526614.xml,ar1936,,,,,
16542499,PMC1526615,10.1186/ar1921,PMC001xxxxxx/PMC1526615.xml,ar1921,,,,,
16635271,PMC1526616,10.1186/ar1945,PMC001xxxxxx/PMC1526616.xml,ar1945,,,,,
16563174,PMC1526617,10.1186/ar1930,PMC001xxxxxx/PMC1526617.xml,ar1930,,,,,
16677395,PMC1526618,10.1186/ar1954,PMC001xxxxxx/PMC1526618.xml,ar1954,,,,,
16542505,PMC1526620,10.1186/ar1919,PMC001xxxxxx/PMC1526620.xml,ar1919,,,,,
16563187,PMC1526621,10.1186/ar1928,PMC001xxxxxx/PMC1526621.xml,ar1928,,,,,
16646978,PMC1526623,10.1186/ar1946,PMC001xxxxxx/PMC1526623.xml,ar1946,,,,,
16542502,PMC1526624,10.1186/ar1922,PMC001xxxxxx/PMC1526624.xml,ar1922,,,,,
16584530,PMC1526625,10.1186/ar1931,PMC001xxxxxx/PMC1526625.xml,ar1931,,,,,
16611372,PMC1526626,10.1186/ar1940,PMC001xxxxxx/PMC1526626.xml,ar1940,,,,,
16563175,PMC1526627,10.1186/ar1929,PMC001xxxxxx/PMC1526627.xml,ar1929,,,,,
16613614,PMC1526628,10.1186/ar1938,PMC001xxxxxx/PMC1526628.xml,ar1938,,,,,
16646979,PMC1526629,10.1186/ar1947,PMC001xxxxxx/PMC1526629.xml,ar1947,,,,,
16542506,PMC1526630,10.1186/ar1923,PMC001xxxxxx/PMC1526630.xml,ar1923,,,,,
16620398,PMC1526631,10.1186/ar1941,PMC001xxxxxx/PMC1526631.xml,ar1941,,,,,
16613612,PMC1526633,10.1186/ar1939,PMC001xxxxxx/PMC1526633.xml,ar1939,,,,,
16646980,PMC1526634,10.1186/ar1948,PMC001xxxxxx/PMC1526634.xml,ar1948,,,,,
16600016,PMC1526636,10.1186/ar1933,PMC001xxxxxx/PMC1526636.xml,ar1933,,,,,
16630358,PMC1526638,10.1186/ar1942,PMC001xxxxxx/PMC1526638.xml,ar1942,,,,,
16646981,PMC1526639,10.1186/ar1951,PMC001xxxxxx/PMC1526639.xml,ar1951,,,,,
16646982,PMC1526640,10.1186/ar1949,PMC001xxxxxx/PMC1526640.xml,ar1949,,,,,
16646983,PMC1526642,10.1186/ar1943,PMC001xxxxxx/PMC1526642.xml,ar1943,,,,,
16569263,PMC1526644,10.1186/ar1926,PMC001xxxxxx/PMC1526644.xml,ar1926,,,,,
16542493,PMC1526645,10.1186/ar1920,PMC001xxxxxx/PMC1526645.xml,ar1920,,,,,
16606441,PMC1526646,10.1186/ar1935,PMC001xxxxxx/PMC1526646.xml,ar1935,,,,,
16646988,PMC1526647,10.1186/ar1944,PMC001xxxxxx/PMC1526647.xml,ar1944,,,,,
16646989,PMC1526648,10.1186/ar1952,PMC001xxxxxx/PMC1526648.xml,ar1952,,,,,
16879036,PMC1526708,10.1371/journal.ppat.0020077,PMC001xxxxxx/PMC1526708.xml,06-PLPA-RA-0164R3,plpa-02-08-01,,,,
16759349,PMC1526710,10.1186/1749-7922-1-11,PMC001xxxxxx/PMC1526710.xml,1749-7922-1-11,,,,,
16573835,PMC1526711,10.1186/1476-072X-5-14,PMC001xxxxxx/PMC1526711.xml,1476-072X-5-14,,,,,
16613601,PMC1526712,10.1186/1476-072X-5-16,PMC001xxxxxx/PMC1526712.xml,1476-072X-5-16,,,,,
16689995,PMC1526713,10.1186/1742-2094-3-12,PMC001xxxxxx/PMC1526713.xml,1742-2094-3-12,,,,,
16792808,PMC1526714,10.1186/1471-2253-6-8,PMC001xxxxxx/PMC1526714.xml,1471-2253-6-8,,,,,
16808842,PMC1526715,10.1186/1477-7525-4-36,PMC001xxxxxx/PMC1526715.xml,1477-7525-4-36,,,,,
16542438,PMC1526716,10.1186/1471-2350-7-27,PMC001xxxxxx/PMC1526716.xml,1471-2350-7-27,,,,,
16674829,PMC1526717,10.1186/1471-2342-6-3,PMC001xxxxxx/PMC1526717.xml,1471-2342-6-3,,,,,
16509990,PMC1526718,10.1186/1746-4811-2-4,PMC001xxxxxx/PMC1526718.xml,1746-4811-2-4,,,,,
16597345,PMC1526719,10.1186/1742-9994-3-6,PMC001xxxxxx/PMC1526719.xml,1742-9994-3-6,,,,,
16737548,PMC1526720,10.1186/1749-8090-1-14,PMC001xxxxxx/PMC1526720.xml,1749-8090-1-14,,,,,
16672044,PMC1526721,10.1186/1471-2474-7-39,PMC001xxxxxx/PMC1526721.xml,1471-2474-7-39,,,,,
16584568,PMC1526722,10.1186/1745-6150-1-10,PMC001xxxxxx/PMC1526722.xml,1745-6150-1-10,,,,,
16764721,PMC1526723,10.1186/1465-9921-7-87,PMC001xxxxxx/PMC1526723.xml,1465-9921-7-87,,,,,
16822310,PMC1526724,10.1186/1471-2458-6-174,PMC001xxxxxx/PMC1526724.xml,1471-2458-6-174,,,,,
16594996,PMC1526725,10.1186/1471-2458-6-87,PMC001xxxxxx/PMC1526725.xml,1471-2458-6-87,,,,,
16796751,PMC1526726,10.1186/1471-2458-6-167,PMC001xxxxxx/PMC1526726.xml,1471-2458-6-167,,,,,
16719910,PMC1526727,10.1186/1471-213X-6-22,PMC001xxxxxx/PMC1526727.xml,1471-213X-6-22,,,,,
16780588,PMC1526728,10.1186/1471-2164-7-155,PMC001xxxxxx/PMC1526728.xml,1471-2164-7-155,,,,,
16709255,PMC1526729,10.1186/1471-2431-6-16,PMC001xxxxxx/PMC1526729.xml,1471-2431-6-16,,,,,
16606444,PMC1526730,10.1186/1476-511X-5-9,PMC001xxxxxx/PMC1526730.xml,1476-511X-5-9,,,,,
16677376,PMC1526731,10.1186/1740-2557-3-4,PMC001xxxxxx/PMC1526731.xml,1740-2557-3-4,,,,,
16808834,PMC1526732,10.1186/1748-7188-1-10,PMC001xxxxxx/PMC1526732.xml,1748-7188-1-10,,,,,
16824207,PMC1526733,10.1186/1477-7819-4-42,PMC001xxxxxx/PMC1526733.xml,1477-7819-4-42,,,,,
16820056,PMC1526734,10.1186/1477-7819-4-37,PMC001xxxxxx/PMC1526734.xml,1477-7819-4-37,,,,,
16762072,PMC1526735,10.1186/1472-6807-6-12,PMC001xxxxxx/PMC1526735.xml,1472-6807-6-12,,,,,
16774674,PMC1526736,10.1186/1743-7075-3-22,PMC001xxxxxx/PMC1526736.xml,1743-7075-3-22,,,,,
16672051,PMC1526737,10.1186/1475-925X-5-27,PMC001xxxxxx/PMC1526737.xml,1475-925X-5-27,,,,,
16753059,PMC1526738,10.1186/1471-2180-6-49,PMC001xxxxxx/PMC1526738.xml,1471-2180-6-49,,,,,
16772028,PMC1526739,10.1186/1471-2180-6-54,PMC001xxxxxx/PMC1526739.xml,1471-2180-6-54,,,,,
16776830,PMC1526740,10.1186/1471-2202-7-49,PMC001xxxxxx/PMC1526740.xml,1471-2202-7-49,,,,,
16820064,PMC1526741,10.1186/1475-2875-5-55,PMC001xxxxxx/PMC1526741.xml,1475-2875-5-55,,,,,
16813652,PMC1526742,10.1186/1477-7800-3-17,PMC001xxxxxx/PMC1526742.xml,1477-7800-3-17,,,,,
16722547,PMC1526743,10.1186/1748-717X-1-14,PMC001xxxxxx/PMC1526743.xml,1748-717X-1-14,,,,,
16808850,PMC1526744,10.1186/1748-717X-1-20,PMC001xxxxxx/PMC1526744.xml,1748-717X-1-20,,,,,
16603077,PMC1526745,10.1186/1744-9081-2-13,PMC001xxxxxx/PMC1526745.xml,1744-9081-2-13,,,,,
16722555,PMC1526746,10.1186/1745-6673-1-6,PMC001xxxxxx/PMC1526746.xml,1745-6673-1-6,,,,,
16620390,PMC1526747,10.1186/1471-2407-6-95,PMC001xxxxxx/PMC1526747.xml,1471-2407-6-95,,,,,
16504037,PMC1526748,10.1186/1471-2199-7-7,PMC001xxxxxx/PMC1526748.xml,1471-2199-7-7,,,,,
16824227,PMC1526749,10.1186/1478-4491-4-15,PMC001xxxxxx/PMC1526749.xml,1478-4491-4-15,,,,,
16704730,PMC1526750,10.1186/1476-4598-5-18,PMC001xxxxxx/PMC1526750.xml,1476-4598-5-18,,,,,
16776844,PMC1526751,10.1186/1742-6413-3-16,PMC001xxxxxx/PMC1526751.xml,1742-6413-3-16,,,,,
16827934,PMC1526752,10.1186/1471-2415-6-29,PMC001xxxxxx/PMC1526752.xml,1471-2415-6-29,,,,,
16820061,PMC1526753,10.1186/1742-4690-3-42,PMC001xxxxxx/PMC1526753.xml,1742-4690-3-42,,,,,
16764724,PMC1526754,10.1186/1742-4690-3-33,PMC001xxxxxx/PMC1526754.xml,1742-4690-3-33,,,,,
16824231,PMC1526755,10.1186/1471-2393-6-23,PMC001xxxxxx/PMC1526755.xml,1471-2393-6-23,,,,,
16768802,PMC1526756,10.1186/1472-6882-6-21,PMC001xxxxxx/PMC1526756.xml,1472-6882-6-21,,,,,
16768790,PMC1526757,10.1186/1741-7007-4-17,PMC001xxxxxx/PMC1526757.xml,1741-7007-4-17,,,,,
16827933,PMC1526758,10.1186/1741-7007-4-21,PMC001xxxxxx/PMC1526758.xml,1741-7007-4-21,,,,,
16638136,PMC1526759,10.1186/1471-2148-6-35,PMC001xxxxxx/PMC1526759.xml,1471-2148-6-35,,,,,
16674816,PMC1526760,10.1186/1740-3391-4-7,PMC001xxxxxx/PMC1526760.xml,1740-3391-4-7,,,,,
16774679,PMC1526761,10.1186/1471-2105-7-300,PMC001xxxxxx/PMC1526761.xml,1471-2105-7-300,,,,,
16796745,PMC1526762,10.1186/1471-2105-7-319,PMC001xxxxxx/PMC1526762.xml,1471-2105-7-319,,,,,
16709259,PMC1526763,10.1186/1471-2105-7-259,PMC001xxxxxx/PMC1526763.xml,1471-2105-7-259,,,,,
16875436,PMC1526764,10.1371/journal.pbio.0040268,PMC001xxxxxx/PMC1526764.xml,,,,,,
20076626,PMC1526765,10.1371/journal.pbio.0040282,PMC001xxxxxx/PMC1526765.xml,,,,,,
16933997,PMC1526766,10.1371/journal.pgen.0020122,PMC001xxxxxx/PMC1526766.xml,06-PLGE-RA-0071R4,plge-02-08-01,,,,
16881730,PMC1526767,10.1371/journal.pmed.0030312,PMC001xxxxxx/PMC1526767.xml,05-PLME-RA-0693R2,plme-03-08-16,,,,
16881729,PMC1526768,10.1371/journal.pmed.0030361,PMC001xxxxxx/PMC1526768.xml,06-PLME-RA-0258R2,plme-03-09-02,,,,
16881731,PMC1526769,10.1371/journal.pmed.0030266,PMC001xxxxxx/PMC1526769.xml,05-PLME-RA-0582R2,plme-03-08-15,,,,
16881728,PMC1526770,10.1371/journal.pmed.0030332,PMC001xxxxxx/PMC1526770.xml,05-PLME-PF-0652R1,,,,,
16881727,PMC1526771,10.1371/journal.pmed.0030339,PMC001xxxxxx/PMC1526771.xml,05-PLME-HIA-0744R1,,,,,
16573828,PMC1532926,10.1186/1475-2875-5-26,PMC001xxxxxx/PMC1532926.xml,1475-2875-5-26,,,,,
16707024,PMC1533804,10.1186/1477-9560-4-7,PMC001xxxxxx/PMC1533804.xml,1477-9560-4-7,,,,,
16817954,PMC1533805,10.1186/1750-1172-1-25,PMC001xxxxxx/PMC1533805.xml,1750-1172-1-25,,,,,
16803637,PMC1533806,10.1186/1750-1172-1-24,PMC001xxxxxx/PMC1533806.xml,1750-1172-1-24,,,,,
16681850,PMC1533807,10.1186/1472-6785-6-6,PMC001xxxxxx/PMC1533807.xml,1472-6785-6-6,,,,,
16808851,PMC1533808,10.1186/1742-2094-3-15,PMC001xxxxxx/PMC1533808.xml,1742-2094-3-15,,,,,
16831223,PMC1533809,10.1186/1749-7922-1-21,PMC001xxxxxx/PMC1533809.xml,1749-7922-1-21,,,,,
16756670,PMC1533810,10.1186/1743-422X-3-43,PMC001xxxxxx/PMC1533810.xml,1743-422X-3-43,,,,,
16813646,PMC1533811,10.1186/1743-422X-3-53,PMC001xxxxxx/PMC1533811.xml,1743-422X-3-53,,,,,
16827944,PMC1533812,10.1186/1471-2350-7-58,PMC001xxxxxx/PMC1533812.xml,1471-2350-7-58,,,,,
16831222,PMC1533813,10.1186/1747-1028-1-14,PMC001xxxxxx/PMC1533813.xml,1747-1028-1-14,,,,,
16787536,PMC1533814,10.1186/1471-213X-6-30,PMC001xxxxxx/PMC1533814.xml,1471-213X-6-30,,,,,
16834782,PMC1533815,10.1186/1744-8603-2-10,PMC001xxxxxx/PMC1533815.xml,1744-8603-2-10,,,,,
16787528,PMC1533816,10.1186/1745-6150-1-18,PMC001xxxxxx/PMC1533816.xml,1745-6150-1-18,,,,,
16813660,PMC1533817,10.1186/1477-7525-4-38,PMC001xxxxxx/PMC1533817.xml,1477-7525-4-38,,,,,
16813656,PMC1533818,10.1186/1471-2121-7-27,PMC001xxxxxx/PMC1533818.xml,1471-2121-7-27,,,,,
16784543,PMC1533819,10.1186/1471-2458-6-158,PMC001xxxxxx/PMC1533819.xml,1471-2458-6-158,,,,,
16834785,PMC1533820,10.1186/1465-9921-7-98,PMC001xxxxxx/PMC1533820.xml,1465-9921-7-98,,,,,
16827942,PMC1533821,10.1186/1465-9921-7-97,PMC001xxxxxx/PMC1533821.xml,1465-9921-7-97,,,,,
16603069,PMC1533822,10.1186/1471-2164-7-77,PMC001xxxxxx/PMC1533822.xml,1471-2164-7-77,,,,,
16756660,PMC1533823,10.1186/1471-2164-7-137,PMC001xxxxxx/PMC1533823.xml,1471-2164-7-137,,,,,
16813644,PMC1533824,10.1186/1471-2164-7-163,PMC001xxxxxx/PMC1533824.xml,1471-2164-7-163,,,,,
16790063,PMC1533825,10.1186/1472-6750-6-28,PMC001xxxxxx/PMC1533825.xml,1472-6750-6-28,,,,,
16803620,PMC1533826,10.1186/1745-0179-2-14,PMC001xxxxxx/PMC1533826.xml,1745-0179-2-14,,,,,
16930460,PMC1533827,10.1186/1750-0680-1-4,PMC001xxxxxx/PMC1533827.xml,1750-0680-1-4,,,,,
16800896,PMC1533828,10.1186/1749-8090-1-17,PMC001xxxxxx/PMC1533828.xml,1749-8090-1-17,,,,,
16834778,PMC1533829,10.1186/1477-7819-4-44,PMC001xxxxxx/PMC1533829.xml,1477-7819-4-44,,,,,
16817956,PMC1533830,10.1186/1475-9276-5-8,PMC001xxxxxx/PMC1533830.xml,1475-9276-5-8,,,,,
16827936,PMC1533831,10.1186/1477-7827-4-35,PMC001xxxxxx/PMC1533831.xml,1477-7827-4-35,,,,,
16836747,PMC1533832,10.1186/1471-2180-6-61,PMC001xxxxxx/PMC1533832.xml,1471-2180-6-61,,,,,
16796763,PMC1533833,10.1186/1471-2334-6-104,PMC001xxxxxx/PMC1533833.xml,1471-2334-6-104,,,,,
16824234,PMC1533834,10.1186/1471-2296-7-42,PMC001xxxxxx/PMC1533834.xml,1471-2296-7-42,,,,,
16822303,PMC1533835,10.1186/1471-2296-7-40,PMC001xxxxxx/PMC1533835.xml,1471-2296-7-40,,,,,
16716213,PMC1533836,10.1186/1471-2091-7-16,PMC001xxxxxx/PMC1533836.xml,1471-2091-7-16,,,,,
16817958,PMC1533837,10.1186/1746-1448-2-8,PMC001xxxxxx/PMC1533837.xml,1746-1448-2-8,,,,,
16834770,PMC1533838,10.1186/1746-1448-2-9,PMC001xxxxxx/PMC1533838.xml,1746-1448-2-9,,,,,
16776817,PMC1533839,10.1186/1475-2875-5-49,PMC001xxxxxx/PMC1533839.xml,1475-2875-5-49,,,,,
16780577,PMC1533840,10.1186/1475-2875-5-51,PMC001xxxxxx/PMC1533840.xml,1475-2875-5-51,,,,,
16774688,PMC1533841,10.1186/1475-2875-5-48,PMC001xxxxxx/PMC1533841.xml,1475-2875-5-48,,,,,
16762059,PMC1533842,10.1186/1471-2202-7-46,PMC001xxxxxx/PMC1533842.xml,1471-2202-7-46,,,,,
16817948,PMC1533843,10.1186/1471-2407-6-175,PMC001xxxxxx/PMC1533843.xml,1471-2407-6-175,,,,,
16813650,PMC1533844,10.1186/1471-2407-6-174,PMC001xxxxxx/PMC1533844.xml,1471-2407-6-174,,,,,
16759398,PMC1533845,10.1186/1471-2407-6-153,PMC001xxxxxx/PMC1533845.xml,1471-2407-6-153,,,,,
16822308,PMC1533846,10.1186/1471-2407-6-177,PMC001xxxxxx/PMC1533846.xml,1471-2407-6-177,,,,,
16824217,PMC1533847,10.1186/1471-2288-6-30,PMC001xxxxxx/PMC1533847.xml,1471-2288-6-30,,,,,
16780573,PMC1533848,10.1186/1471-2199-7-20,PMC001xxxxxx/PMC1533848.xml,1471-2199-7-20,,,,,
16817976,PMC1533849,10.1186/1476-7961-4-10,PMC001xxxxxx/PMC1533849.xml,1476-7961-4-10,,,,,
16719921,PMC1533850,10.1186/1475-2859-5-20,PMC001xxxxxx/PMC1533850.xml,1475-2859-5-20,,,,,
16787545,PMC1533851,10.1186/1475-2859-5-22,PMC001xxxxxx/PMC1533851.xml,1475-2859-5-22,,,,,
16774673,PMC1533852,10.1186/1743-8977-3-10,PMC001xxxxxx/PMC1533852.xml,1743-8977-3-10,,,,,
16836760,PMC1533853,10.1186/1742-5581-3-8,PMC001xxxxxx/PMC1533853.xml,1742-5581-3-8,,,,,
16805916,PMC1533854,10.1186/1742-5581-3-7,PMC001xxxxxx/PMC1533854.xml,1742-5581-3-7,,,,,
16756681,PMC1533855,10.1186/1476-4598-5-21,PMC001xxxxxx/PMC1533855.xml,1476-4598-5-21,,,,,
16670031,PMC1533856,10.1186/1472-698X-6-6,PMC001xxxxxx/PMC1533856.xml,1472-698X-6-6,,,,,
16772045,PMC1533857,10.1186/1471-2172-7-12,PMC001xxxxxx/PMC1533857.xml,1471-2172-7-12,,,,,
16796744,PMC1533858,10.1186/1742-4690-3-36,PMC001xxxxxx/PMC1533858.xml,1742-4690-3-36,,,,,
16800882,PMC1533859,10.1186/1742-4690-3-37,PMC001xxxxxx/PMC1533859.xml,1742-4690-3-37,,,,,
16608518,PMC1533860,10.1186/1742-4690-3-23,PMC001xxxxxx/PMC1533860.xml,1742-4690-3-23,,,,,
16725044,PMC1533861,10.1186/1471-2261-6-23,PMC001xxxxxx/PMC1533861.xml,1471-2261-6-23,,,,,
16749922,PMC1533862,10.1186/1471-2148-6-45,PMC001xxxxxx/PMC1533862.xml,1471-2148-6-45,,,,,
16774681,PMC1533863,10.1186/1747-5333-1-6,PMC001xxxxxx/PMC1533863.xml,1747-5333-1-6,,,,,
16822319,PMC1533864,10.1186/1479-5876-4-28,PMC001xxxxxx/PMC1533864.xml,1479-5876-4-28,,,,,
16827932,PMC1533865,10.1186/1476-7120-4-28,PMC001xxxxxx/PMC1533865.xml,1476-7120-4-28,,,,,
16790046,PMC1533866,10.1186/1471-2105-7-311,PMC001xxxxxx/PMC1533866.xml,1471-2105-7-311,,,,,
16709248,PMC1533867,10.1186/1471-2105-7-258,PMC001xxxxxx/PMC1533867.xml,1471-2105-7-258,,,,,
16681860,PMC1533868,10.1186/1471-2105-7-250,PMC001xxxxxx/PMC1533868.xml,1471-2105-7-250,,,,,
16780582,PMC1533869,10.1186/1471-2105-7-306,PMC001xxxxxx/PMC1533869.xml,1471-2105-7-306,,,,,
16749920,PMC1533870,10.1186/1471-2105-7-277,PMC001xxxxxx/PMC1533870.xml,1471-2105-7-277,,,,,
16749926,PMC1534010,10.1186/1477-5956-4-13,PMC001xxxxxx/PMC1534010.xml,1477-5956-4-13,,,,,
16827940,PMC1534011,10.1186/1472-6831-6-11,PMC001xxxxxx/PMC1534011.xml,1472-6831-6-11,,,,,
16725037,PMC1534012,10.1186/1476-069X-5-15,PMC001xxxxxx/PMC1534012.xml,1476-069X-5-15,,,,,
16842625,PMC1534013,10.1186/1471-2342-6-7,PMC001xxxxxx/PMC1534013.xml,1471-2342-6-7,,,,,
16753056,PMC1534014,10.1186/1471-2350-7-51,PMC001xxxxxx/PMC1534014.xml,1471-2350-7-51,,,,,
16824228,PMC1534015,10.1186/1471-2121-7-28,PMC001xxxxxx/PMC1534015.xml,1471-2121-7-28,,,,,
16759383,PMC1534016,10.1186/1471-244X-6-27,PMC001xxxxxx/PMC1534016.xml,1471-244X-6-27,,,,,
16776845,PMC1534017,10.1186/1476-9255-3-9,PMC001xxxxxx/PMC1534017.xml,1476-9255-3-9,,,,,
16774672,PMC1534018,10.1186/1745-0179-2-13,PMC001xxxxxx/PMC1534018.xml,1745-0179-2-13,,,,,
16776829,PMC1534019,10.1186/1471-2458-6-154,PMC001xxxxxx/PMC1534019.xml,1471-2458-6-154,,,,,
16792815,PMC1534020,10.1186/1472-6750-6-29,PMC001xxxxxx/PMC1534020.xml,1472-6750-6-29,,,,,
16836756,PMC1534021,10.1186/1472-6750-6-34,PMC001xxxxxx/PMC1534021.xml,1472-6750-6-34,,,,,
16822314,PMC1534022,10.1186/1743-422X-3-54,PMC001xxxxxx/PMC1534022.xml,1743-422X-3-54,,,,,
16749943,PMC1534023,10.1186/1476-072X-5-25,PMC001xxxxxx/PMC1534023.xml,1476-072X-5-25,,,,,
16670028,PMC1534024,10.1186/1465-9921-7-71,PMC001xxxxxx/PMC1534024.xml,1465-9921-7-71,,,,,
16719901,PMC1534025,10.1186/1465-9921-7-81,PMC001xxxxxx/PMC1534025.xml,1465-9921-7-81,,,,,
16813647,PMC1534026,10.1186/1465-9921-7-94,PMC001xxxxxx/PMC1534026.xml,1465-9921-7-94,,,,,
